6.230664849281311035e-01,6.828339099884033203e-01,6.775704026222229004e-01,5.502125620841979980e-01,6.103420853614807129e-01,5.560907721519470215e-01,5.931051373481750488e-01,6.299260854721069336e-01,7.063654065132141113e-01,6.354184746742248535e-01
3.924688100814819336e-01,3.609153628349304199e-01,3.640870749950408936e-01,3.013004362583160400e-01,3.265536427497863770e-01,2.796005308628082275e-01,3.193210363388061523e-01,3.269800841808319092e-01,4.439528584480285645e-01,4.089528620243072510e-01
3.119466006755828857e-01,2.577573955059051514e-01,2.728860974311828613e-01,2.347129434347152710e-01,2.423268556594848633e-01,2.196745425462722778e-01,2.314918637275695801e-01,2.728950083255767822e-01,3.509113788604736328e-01,3.204568624496459961e-01
2.366645336151123047e-01,2.160755395889282227e-01,2.249837368726730347e-01,1.904069334268569946e-01,2.001034766435623169e-01,1.668108552694320679e-01,1.797456741333007812e-01,2.151156216859817505e-01,3.037270605564117432e-01,2.525920271873474121e-01
2.161947786808013916e-01,1.804792284965515137e-01,1.903406679630279541e-01,1.580920964479446411e-01,1.754446327686309814e-01,1.458400338888168335e-01,1.536605358123779297e-01,1.792441159486770630e-01,2.668097913265228271e-01,2.276230007410049438e-01
1.839130073785781860e-01,1.716305166482925415e-01,1.676253229379653931e-01,1.531542390584945679e-01,1.610284596681594849e-01,1.306503862142562866e-01,1.472948491573333740e-01,1.651225537061691284e-01,2.424069643020629883e-01,2.015676647424697876e-01
1.756693273782730103e-01,1.550441682338714600e-01,1.462268084287643433e-01,1.678308248519897461e-01,1.325988471508026123e-01,9.872202575206756592e-02,1.201551631093025208e-01,1.383036673069000244e-01,2.249724864959716797e-01,1.680727452039718628e-01
1.538406312465667725e-01,1.420123577117919922e-01,1.476190090179443359e-01,1.179879382252693176e-01,1.239244118332862854e-01,8.987380564212799072e-02,1.085812449455261230e-01,1.213110685348510742e-01,1.938528120517730713e-01,1.495558470487594604e-01
1.228200420737266541e-01,1.066309139132499695e-01,1.120382323861122131e-01,9.055836498737335205e-02,1.031945124268531799e-01,7.548078894615173340e-02,8.427715301513671875e-02,9.556419402360916138e-02,1.709028780460357666e-01,1.371838599443435669e-01
1.076712533831596375e-01,9.365204721689224243e-02,1.029806882143020630e-01,8.681312203407287598e-02,9.554778784513473511e-02,6.886999309062957764e-02,7.513311505317687988e-02,9.336011111736297607e-02,1.557017713785171509e-01,1.261584609746932983e-01
9.958071261644363403e-02,8.608542382717132568e-02,9.607633203268051147e-02,1.208259761333465576e-01,8.704138547182083130e-02,7.514705508947372437e-02,6.662945449352264404e-02,7.892721146345138550e-02,1.514193415641784668e-01,1.062135845422744751e-01
1.033055037260055542e-01,9.640588611364364624e-02,8.799550682306289673e-02,7.419372349977493286e-02,7.620539516210556030e-02,6.281092017889022827e-02,5.920498445630073547e-02,7.070482522249221802e-02,1.701700389385223389e-01,9.546010196208953857e-02
8.310525864362716675e-02,7.002923637628555298e-02,6.679796427488327026e-02,5.837377160787582397e-02,6.230997666716575623e-02,5.050761625170707703e-02,5.002221092581748962e-02,6.057667359709739685e-02,1.218547374010086060e-01,8.618826419115066528e-02
8.056809008121490479e-02,7.030334323644638062e-02,7.173251360654830933e-02,5.242514982819557190e-02,7.219860702753067017e-02,4.576205834746360779e-02,4.959139227867126465e-02,6.509189307689666748e-02,1.000476852059364319e-01,7.773751020431518555e-02
7.052389532327651978e-02,7.025495171546936035e-02,6.477352231740951538e-02,6.458143889904022217e-02,5.952987819910049438e-02,5.076717212796211243e-02,4.812274128198623657e-02,8.223319798707962036e-02,9.909078478813171387e-02,7.909476011991500854e-02
5.993119627237319946e-02,4.769879207015037537e-02,5.452047288417816162e-02,4.460410028696060181e-02,4.563266411423683167e-02,4.464563354849815369e-02,3.528498858213424683e-02,7.006923109292984009e-02,8.523320406675338745e-02,6.029912084341049194e-02
6.323613971471786499e-02,5.101710185408592224e-02,4.484646394848823547e-02,4.041957855224609375e-02,4.239752888679504395e-02,3.867923468351364136e-02,3.260290995240211487e-02,4.228624328970909119e-02,9.529592096805572510e-02,7.428105175495147705e-02
5.502278730273246765e-02,4.069374129176139832e-02,4.406361281871795654e-02,3.560307994484901428e-02,3.493989631533622742e-02,3.335702419281005859e-02,3.184629604220390320e-02,3.800636902451515198e-02,7.574599981307983398e-02,7.080868631601333618e-02
4.419837892055511475e-02,4.057992622256278992e-02,4.431016370654106140e-02,3.687872737646102905e-02,4.754718393087387085e-02,3.270616382360458374e-02,5.028257519006729126e-02,4.301181808114051819e-02,6.196419522166252136e-02,5.357291549444198608e-02
