6.751013547182083130e-02,2.263430505990982056e-02,2.953975461423397064e-02,3.644243255257606506e-02,4.987946152687072754e-02,3.238973021507263184e-02,1.989170350134372711e-02,4.266248643398284912e-02,4.437578842043876648e-02
4.012618586421012878e-02,1.886098645627498627e-02,2.365536428987979889e-02,3.667240962386131287e-02,1.887376457452774048e-01,2.973912283778190613e-02,8.519111573696136475e-02,5.457580089569091797e-02,3.968737646937370300e-02
2.687780372798442841e-02,1.913201995193958282e-02,2.190591022372245789e-02,2.755535766482353210e-02,1.125149130821228027e-01,2.490567602217197418e-02,4.125730693340301514e-02,2.574424445629119873e-01,3.225086256861686707e-02
2.065677009522914886e-02,1.555504649877548218e-02,1.899782940745353699e-02,2.423208951950073242e-02,7.341185212135314941e-02,2.074318006634712219e-02,2.122559584677219391e-02,3.694584220647811890e-02,2.697631530463695526e-02
1.760100759565830231e-02,1.326806284487247467e-02,1.633342355489730835e-02,2.139908820390701294e-02,4.747109487652778625e-02,1.827236823737621307e-02,1.556442305445671082e-02,5.305248126387596130e-02,2.289952710270881653e-02
1.968084461987018585e-02,1.193749997764825821e-02,1.308864355087280273e-02,1.733332872390747070e-02,4.753662645816802979e-02,1.617361605167388916e-02,1.423985511064529419e-02,4.878633469343185425e-02,1.897411420941352844e-02
1.528880745172500610e-02,9.776682592928409576e-03,1.077278610318899155e-02,1.489763520658016205e-02,3.412804752588272095e-02,1.364814396947622299e-02,1.125534623861312866e-02,2.474015392363071442e-02,1.691300235688686371e-02
4.043572396039962769e-02,9.519587270915508270e-03,9.731548838317394257e-03,1.405144855380058289e-02,3.189063444733619690e-02,2.503873109817504883e-01,9.805122390389442444e-03,2.086041495203971863e-02,3.664632141590118408e-02
6.477787345647811890e-02,8.971715345978736877e-03,9.019898250699043274e-03,1.232462190091609955e-02,2.224183827638626099e-02,3.160453960299491882e-02,7.488035131245851517e-03,1.851458474993705750e-02,4.682723060250282288e-02
1.390640623867511749e-02,6.928563117980957031e-03,8.456617593765258789e-03,1.011526584625244141e-02,1.810225285589694977e-02,2.232989482581615448e-02,5.990303587168455124e-03,1.681129448115825653e-02,1.247902028262615204e-02
9.494422934949398041e-03,8.651861920952796936e-03,6.806987337768077850e-03,1.007750537246465683e-02,2.978099323809146881e-02,1.494383532553911209e-02,6.353147793561220169e-03,1.430790405720472336e-02,1.022104360163211823e-02
8.063411340117454529e-03,5.426616873592138290e-03,5.626976955682039261e-03,8.734942413866519928e-03,1.638437807559967041e-02,1.175606530159711838e-02,4.884731955826282501e-03,1.397698651999235153e-02,1.057329308241605759e-02
8.044959045946598053e-03,5.066803190857172012e-03,1.042094081640243530e-02,6.900689564645290375e-03,1.277137268334627151e-02,1.189777348190546036e-02,4.643016494810581207e-03,1.064766012132167816e-02,7.695400621742010117e-03
7.089841179549694061e-03,4.372781142592430115e-03,2.639793455600738525e-01,6.458166986703872681e-03,9.653956629335880280e-03,9.961884468793869019e-03,3.387860720977187157e-03,9.897260926663875580e-03,8.365971967577934265e-03
5.864931736141443253e-03,3.345422213897109032e-03,3.797844797372817993e-02,4.263293929398059845e-03,8.972875773906707764e-03,8.276454173028469086e-03,2.907757414504885674e-03,7.943702861666679382e-03,6.100099068135023117e-03
4.850640427321195602e-03,2.659633755683898926e-03,4.593829065561294556e-02,3.944743424654006958e-03,7.045226637274026871e-03,7.068669889122247696e-03,2.310254611074924469e-03,6.600078195333480835e-03,4.949644673615694046e-03
4.995202645659446716e-03,2.181860152631998062e-03,8.864324539899826050e-03,3.342080628499388695e-03,5.859658587723970413e-03,6.481911521404981613e-03,2.379402751103043556e-03,9.233950637280941010e-03,4.624290391802787781e-03
4.538889974355697632e-03,3.498532809317111969e-03,8.091855794191360474e-03,2.900882158428430557e-03,6.710885092616081238e-03,5.483940709382295609e-03,2.038364484906196594e-02,5.283698905259370804e-03,4.651473835110664368e-03
3.363370196893811226e-03,1.719185733236372471e-03,1.695788465440273285e-02,2.483908785507082939e-03,4.693722352385520935e-03,5.953755229711532593e-03,2.281142212450504303e-02,4.700336605310440063e-03,4.040055442601442337e-03
2.882109489291906357e-03,2.038368955254554749e-03,5.332548171281814575e-02,2.574111567810177803e-03,4.426813684403896332e-03,4.134851507842540741e-03,2.516937553882598877e-01,3.807802218943834305e-03,2.954148920252919197e-03
3.644684329628944397e-03,3.205968439579010010e-02,1.189082395285367966e-02,1.945048454217612743e-03,3.401175141334533691e-03,3.663490992039442062e-03,6.248537916690111160e-03,3.921002149581909180e-03,2.719106618314981461e-03
3.316404763609170914e-03,1.107267662882804871e-01,3.683292493224143982e-02,1.595573965460062027e-03,3.347334917634725571e-03,3.150680102407932281e-03,9.095269255340099335e-03,4.167509265244007111e-03,6.363576278090476990e-03
2.213930943980813026e-03,5.924933403730392456e-02,2.648540958762168884e-02,1.554298214614391327e-03,3.444026457145810127e-03,3.778833430260419846e-03,1.120044011622667313e-02,3.058995585888624191e-03,2.761757466942071915e-03
2.564282156527042389e-03,5.362989753484725952e-02,4.305417649447917938e-03,2.782004186883568764e-03,2.155147260054945946e-03,2.995416522026062012e-03,4.318130202591419220e-03,2.201420255005359650e-03,2.545938128605484962e-03
1.481011975556612015e-03,3.512489423155784607e-02,3.958804998546838760e-03,6.437010169029235840e-01,2.007833216339349747e-03,2.538995118811726570e-03,2.456420101225376129e-03,1.867608749307692051e-03,1.546786283142864704e-03
1.497400575317442417e-03,2.381373941898345947e-02,3.803343279287219048e-03,3.390538692474365234e-02,1.672694925218820572e-03,2.103772712871432304e-03,2.814932726323604584e-03,1.497753080911934376e-03,1.236120471730828285e-03
1.191290910355746746e-03,3.033673763275146484e-02,3.820913145318627357e-03,2.327681332826614380e-02,1.819549477659165859e-03,7.793548703193664551e-02,1.952462014742195606e-03,1.309827319346368313e-03,1.384005532599985600e-03
1.149459858424961567e-03,2.650843234732747078e-03,2.921727485954761505e-03,8.580420166254043579e-03,4.990518465638160706e-02,2.562602749094367027e-03,1.696143182925879955e-03,1.242039841599762440e-03,2.131134970113635063e-03
1.008695224300026894e-03,2.385075902566313744e-03,3.119332250207662582e-03,4.196946509182453156e-03,1.781883649528026581e-02,2.903041196987032890e-03,1.466002897359430790e-03,9.704346884973347187e-04,1.463226391933858395e-03
6.519383750855922699e-04,6.452416069805622101e-03,1.843314617872238159e-03,2.971368376165628433e-03,1.629590289667248726e-03,1.602810458280146122e-03,1.559529569931328297e-03,8.685432258062064648e-04,8.224552730098366737e-04
5.697307642549276352e-04,2.121296711266040802e-03,2.378228120505809784e-03,2.426892984658479691e-03,1.940138172358274460e-03,2.294004894793033600e-03,1.732482458464801311e-03,7.753300014883279800e-04,6.206994876265525818e-04
5.367348785512149334e-04,1.487058121711015701e-03,1.798481913283467293e-03,2.015525475144386292e-03,1.419600215740501881e-03,1.474567805416882038e-03,1.259200624190270901e-03,7.352629909291863441e-04,5.117871332913637161e-04
4.222080751787871122e-04,1.746398513205349445e-03,1.528047723695635796e-03,2.042349195107817650e-03,2.124618506059050560e-03,2.078034216538071632e-03,9.904558537527918816e-04,5.217566504143178463e-04,6.180910277180373669e-04
8.006584830582141876e-04,2.931499853730201721e-03,1.393225044012069702e-03,1.947982353158295155e-03,2.625878667458891869e-03,1.120321569032967091e-03,8.842882234603166580e-04,4.733968817163258791e-04,5.337857292033731937e-04
4.479762911796569824e-01,1.489860238507390022e-03,1.337534980848431587e-03,1.723752124235033989e-03,1.240521087311208248e-03,1.063765841536223888e-03,7.696883403696119785e-04,3.841918369289487600e-04,4.245720920152962208e-04
2.174294088035821915e-03,1.089652883820235729e-03,1.197639503516256809e-03,1.942954957485198975e-03,9.728521108627319336e-04,1.065709860995411873e-03,1.001433935016393661e-03,3.644024545792490244e-04,2.901149273384362459e-04
6.248474237509071827e-04,8.042980916798114777e-04,1.031783176586031914e-03,1.393733313307166100e-03,1.029536011628806591e-03,1.031058374792337418e-03,5.755435558967292309e-04,2.620070008561015129e-04,2.765038516372442245e-04
4.744126345030963421e-04,1.280316850170493126e-03,6.433617090806365013e-04,1.473768614232540131e-03,9.132837294600903988e-04,1.085454947315156460e-03,5.156399565748870373e-04,2.992721565533429384e-04,2.289722906425595284e-04
5.023225676268339157e-04,7.372299442067742348e-04,5.830136360600590706e-04,1.448528491891920567e-03,5.906145088374614716e-04,6.555174477398395538e-04,6.033767713233828545e-04,4.312764480710029602e-02,1.908307458506897092e-04
4.925669636577367783e-04,5.960976122878491879e-04,6.659454084001481533e-04,1.103508751839399338e-03,6.297224899753928185e-04,6.867449264973402023e-04,5.705701769329607487e-04,9.602425247430801392e-02,1.807090302463620901e-04
5.075393710285425186e-04,5.563996965065598488e-04,4.065109824296087027e-04,1.256485586054623127e-03,5.738357431255280972e-04,5.761315114796161652e-04,5.965920910239219666e-02,2.113530598580837250e-02,2.072508941637352109e-04
4.001049674116075039e-04,4.662159190047532320e-04,3.812242939602583647e-04,1.136638107709586620e-03,6.013698293827474117e-04,4.539800866041332483e-04,7.269150763750076294e-02,5.406176205724477768e-04,1.331976964138448238e-04
3.886133199557662010e-04,4.752680542878806591e-04,3.243249666411429644e-04,1.004976686090230942e-03,5.710909026674926281e-04,4.870848788414150476e-04,1.487098820507526398e-02,4.156565701123327017e-04,1.063795934896916151e-04
3.922159958165138960e-04,3.468774957582354546e-04,3.254445036873221397e-04,7.558165234513580799e-04,3.647248377092182636e-04,3.662465605884790421e-04,7.145074196159839630e-04,1.298077986575663090e-03,9.978299931390210986e-05
3.626630932558327913e-04,3.869559732265770435e-04,2.758345217444002628e-04,7.828265661373734474e-04,2.386689156992360950e-04,4.893813747912645340e-04,2.050777431577444077e-03,3.397657419554889202e-04,7.962198287714272738e-05
3.465315385255962610e-04,3.331167681608349085e-04,2.029067691182717681e-04,6.209261482581496239e-04,2.427665167488157749e-04,3.986862429883331060e-04,4.490979772526770830e-04,3.332417400088161230e-04,9.232815500581637025e-05
2.966222818940877914e-04,2.313363365828990936e-04,1.508943241788074374e-04,5.133015802130103111e-04,2.089507470373064280e-04,2.840777160599827766e-04,4.065159009769558907e-04,1.070994534529745579e-03,7.677737448830157518e-05
3.783424908760935068e-04,3.681867674458771944e-04,1.518288772786036134e-04,4.421677149366587400e-04,2.414631453575566411e-04,2.042520063696429133e-04,5.141500150784850121e-04,2.763745433185249567e-04,4.841438931180164218e-05
4.726122424472123384e-04,1.829565007938072085e-04,1.129858283093199134e-04,5.097899702377617359e-04,1.569460728205740452e-04,3.807834291364997625e-04,4.339617735240608454e-04,3.132809943053871393e-04,4.500677823671139777e-05
3.832750080619007349e-04,2.527952019590884447e-04,1.327254722127690911e-04,4.239585541654378176e-04,5.595955997705459595e-03,3.594238951336592436e-04,3.353569773025810719e-04,2.650431997608393431e-04,3.627370824688114226e-05
3.765047003980726004e-04,1.415145525243133307e-04,9.090565436054021120e-05,3.826227912213653326e-04,2.032642439007759094e-02,1.829128304962068796e-04,2.974342787638306618e-04,2.293722500326111913e-04,3.883735917042940855e-05
2.201784081989899278e-04,1.624224823899567127e-04,9.174185106530785561e-05,2.795683103613555431e-04,8.286595111712813377e-04,1.244194572791457176e-04,3.026821941602975130e-04,2.623177715577185154e-04,7.316325306892395020e-01
2.337002079002559185e-04,1.017710455926135182e-04,6.678824138361960649e-05,2.148913772543892264e-04,5.766507820226252079e-04,1.854792353697121143e-04,3.053524415008723736e-04,3.357981040608137846e-04,2.070139944553375244e-01
1.751588861225172877e-04,8.987462206277996302e-05,7.203668064903467894e-05,1.922989758895710111e-04,4.747339989989995956e-04,1.077503620763309300e-04,2.591837837826460600e-04,2.357929188292473555e-04,2.189737977460026741e-03
2.175609697587788105e-04,7.762211316730827093e-05,5.466233051265589893e-05,1.845363876782357693e-04,2.881328982766717672e-04,1.094632607419043779e-04,2.452119369991123676e-04,1.918523776112124324e-04,1.013392116874456406e-03
1.716636470519006252e-04,6.813758955104276538e-05,4.544345574686303735e-05,1.785783533705398440e-04,2.472969645168632269e-04,6.453893001889809966e-05,3.441371663939207792e-04,2.633726398926228285e-04,1.511514186859130859e-03
1.469863636884838343e-04,9.417463297722861171e-05,6.298148946370929480e-05,1.470729330321773887e-04,2.194387634517624974e-04,5.749599222326651216e-05,2.513192885089665651e-04,2.180892915930598974e-04,8.385141845792531967e-04
1.191353730973787606e-04,4.734812318929471076e-05,2.824483817676082253e-05,1.062866504071280360e-04,1.719671417959034443e-04,7.570820889668539166e-05,2.528056211303919554e-04,2.934646618086844683e-04,6.126397638581693172e-04
1.271888031624257565e-04,4.140926830586977303e-05,2.495760963938664645e-05,9.359917021356523037e-05,1.485433313064277172e-04,5.028676241636276245e-05,1.984100672416388988e-04,1.231849164469167590e-04,5.725049413740634918e-04
1.271500659640878439e-04,3.653106614365242422e-05,2.110842069669160992e-05,1.093436658266000450e-04,2.461679687257856131e-04,3.868381099891848862e-05,1.360293099423870444e-04,1.636704546399414539e-04,6.760625401511788368e-04
8.062739652814343572e-05,3.144359288853593171e-05,2.491149280103854835e-05,7.703367009526118636e-05,1.310871884925290942e-04,3.415060564293526113e-05,1.627654564799740911e-04,1.436141756130382419e-04,6.080478196963667870e-04
8.911712211556732655e-05,3.385786476428620517e-05,1.890824933070689440e-05,1.592958159744739532e-02,1.808128145057708025e-04,3.996985469711944461e-05,1.229771587532013655e-04,1.479628408560529351e-04,4.195588116999715567e-04
1.146002687164582312e-04,2.449857311148662120e-05,1.564467129355762154e-05,8.268815875053405762e-01,7.606434519402682781e-05,2.521438364055939019e-05,1.398387248627841473e-04,1.112576865125447512e-04,4.504442331381142139e-04
1.112889221985824406e-04,2.636917452036868781e-05,9.859102647169493139e-06,3.747423738241195679e-02,6.590401608264073730e-05,3.401455614948645234e-05,8.636723941890522838e-05,8.354714373126626015e-05,3.980381879955530167e-04
7.383399497484788299e-05,1.697950028756167740e-05,1.543278995086438954e-05,3.519812598824501038e-02,7.423335046041756868e-05,3.010985165019519627e-05,8.972440264187753201e-05,6.797750393161550164e-05,2.901512489188462496e-04
7.633784844074398279e-05,2.907657471951097250e-05,1.088001499738311395e-05,4.313578456640243530e-02,5.612612221739254892e-05,2.326828689547255635e-05,7.007227395661175251e-05,5.486587178893387318e-05,2.835998020600527525e-04
3.734271740540862083e-05,1.365560819976963103e-05,6.138513072073692456e-06,5.331710446625947952e-03,6.344124994939193130e-05,1.617024827282875776e-05,5.809345384477637708e-05,7.242171705001965165e-05,2.661829348653554916e-04
3.236566044506616890e-05,1.082373091776389629e-05,5.698326731362612918e-06,4.402537830173969269e-03,4.583618283504620194e-05,1.260625504073686898e-05,4.844221621169708669e-05,4.843815986532717943e-05,2.665299398358911276e-04
2.991092333104461432e-05,1.651647471589967608e-05,5.268969744065543637e-06,6.892614183016121387e-04,3.403459049877710640e-05,1.657005668675992638e-05,5.057586531620472670e-05,8.880141831468790770e-05,2.044354041572660208e-04
5.442599285743199289e-05,7.199727861006977037e-06,4.333194283390184864e-06,5.966249736957252026e-04,3.742963599506765604e-05,8.930444892030209303e-06,5.233272895566187799e-05,3.232000744901597500e-05,1.545656559756025672e-04
2.292576209583785385e-05,8.784680176177062094e-06,3.701253490362432785e-06,5.190999945625662804e-04,4.789351805811747909e-05,1.338288529950659722e-05,4.352016549091786146e-05,3.139038017252460122e-05,1.408130920026451349e-04
3.780978659051470459e-05,6.328303243208210915e-06,1.299327504966640845e-05,4.959080251865088940e-04,2.498093999747652560e-05,8.329523552674800158e-06,2.754181696218438447e-05,2.926929846580605954e-05,1.322520402027294040e-04
2.693587703106459230e-05,5.517920726560987532e-06,2.640057504177093506e-01,5.663966294378042221e-04,2.157270864699967206e-05,6.600305368920089677e-06,3.119919347227551043e-05,3.150025077047757804e-05,1.906140532810240984e-04
1.328843882220098749e-05,5.963320290902629495e-06,6.960207223892211914e-02,4.008608229923993349e-04,1.883635013655293733e-05,4.638555310521041974e-06,2.521290844015311450e-05,1.981715467991307378e-05,1.634012878639623523e-04
1.099906512536108494e-05,3.808414021477801725e-06,1.529515953734517097e-03,2.965976600535213947e-04,1.955220795935019851e-05,3.876240043609868735e-06,1.820345460146199912e-05,1.851688284659758210e-05,1.107011557905934751e-04
1.099127348425099626e-05,4.625243036571191624e-06,1.766585186123847961e-02,2.737102913670241833e-04,1.896043613669462502e-05,6.339205356198363006e-06,2.171538835682440549e-05,2.093851617246400565e-05,1.010492414934560657e-04
9.335137292509898543e-06,2.454913101246347651e-06,2.052710205316543579e-02,5.600065342150628567e-04,1.287667055294150487e-05,5.664784566761227325e-06,1.593454908288549632e-05,1.050514310918515548e-05,7.540855585830286145e-05
1.849633190431632102e-05,2.496405613783281296e-06,2.476890338584780693e-03,3.814479568973183632e-04,1.268436244572512805e-05,3.316755282867234200e-06,1.550834895169828087e-05,1.748119393596425653e-05,8.026173600228503346e-05
4.949206411838531494e-01,2.733511564656510018e-06,6.861571455374360085e-05,3.178427868988364935e-04,1.450517902412684634e-05,3.855684553855098784e-06,4.107360291527584195e-05,1.008533945423550904e-05,6.580314948223531246e-05
5.131035298109054565e-02,1.847842781899089459e-06,2.125268110830802470e-05,2.747686812654137611e-04,2.147362647519912571e-05,3.837735675915610045e-06,8.236289431806653738e-06,8.718985554878599942e-06,6.170205597300082445e-05
2.486832963768392801e-04,1.597443201717396732e-06,2.038468119280878454e-05,1.823586790123954415e-04,5.782048901892267168e-06,2.119920509358053096e-06,6.558088443853193894e-06,8.196911949198693037e-06,5.150738070369698107e-05
7.233591168187558651e-05,1.386155759064422455e-06,2.212801882706116885e-05,1.672226499067619443e-04,5.211441930441651493e-06,1.318825070484308526e-06,4.638377959054196253e-06,5.480577783600892872e-06,5.072936983196996152e-05
2.542017682571895421e-05,1.207164586958242580e-06,2.027083246503025293e-05,1.530242298031225801e-04,8.555545718991197646e-06,1.087227474272367544e-06,1.163104752777144313e-05,5.385722033679485321e-06,3.754941644729115069e-05
6.948292866582050920e-05,3.985050625487929210e-06,1.083670358639210463e-04,1.813745620893314481e-04,2.313248660357203335e-05,1.322186903962574434e-06,4.531874310487182811e-06,1.084151881514117122e-05,4.059494312969036400e-05
4.389565583551302552e-05,6.674749783996958286e-07,4.477338006836362183e-05,1.389487297274172306e-04,4.795813765667844564e-06,1.231865439876855817e-06,4.784440989169524983e-06,4.740531494462629780e-06,3.362250572536140680e-05
2.692396265047136694e-05,9.797201983019476756e-07,3.264078259235247970e-05,1.383126073051244020e-04,2.704942517084418796e-06,1.012549432743981015e-06,3.274077926107565872e-06,3.399243496460258029e-06,4.531687227427028120e-05
2.114519156748428941e-05,5.420080810836225282e-07,3.250290319556370378e-05,1.288264757022261620e-04,3.061811185034457594e-06,6.301073653958155774e-07,3.362501502124359831e-06,4.226475539326202124e-06,2.958154254883993417e-05
2.045983274001628160e-05,4.514931504218111513e-07,1.070496655302122235e-04,1.021435673465020955e-04,3.928417754650581628e-06,1.229401277669239789e-06,2.942779474324197508e-06,2.668331944732926786e-06,3.710972305270843208e-05
4.767867358168587089e-05,4.169014573562890291e-07,3.960606773034669459e-05,1.059710775734856725e-04,2.997981027874629945e-06,1.349717194898403250e-06,3.569813088688533753e-06,3.263994813096360303e-06,2.862156907212920487e-05
2.085818232444580644e-05,8.275217737718776334e-07,2.274415419378783554e-05,1.055984394042752683e-04,3.166790520481299609e-06,5.367760422814171761e-07,1.701254973340837751e-06,2.167300863220589235e-06,1.626726771064568311e-05
9.039483848027884960e-05,4.421434312007477274e-07,1.769433765730354935e-05,8.115160017041489482e-05,1.581675405759597197e-06,4.840021006202732679e-07,2.129549329765723087e-06,1.489840656176966149e-06,1.240549136127810925e-05
3.647866833489388227e-05,4.468242593702598242e-07,5.244925705483183265e-05,6.097926598158665001e-05,1.648148440835939255e-06,5.997104040034173522e-07,2.040394065261352807e-06,2.331084715478937142e-06,8.845347110764123499e-06
1.632706153031904250e-05,3.194736279965582071e-07,6.973631680011749268e-02,7.192611519712954760e-05,1.391719365528842900e-06,3.791891742821462685e-07,1.116532416745030787e-06,1.233710349879402202e-06,1.224282914336072281e-05
2.052396303042769432e-05,4.413161889260663884e-07,3.883644938468933105e-02,4.854053622693754733e-05,1.113308258027245756e-06,3.858711750126531115e-07,1.205171315632469486e-06,1.025021333589393180e-06,9.223545930581167340e-06
1.419490763510111719e-05,3.714259548814879963e-07,6.082933978177607059e-04,4.398931196192279458e-05,2.990178245454444550e-06,2.434081807223265059e-07,1.559467591505381279e-06,1.388036480420851149e-06,5.043653800385072827e-06
1.458274527976755053e-05,3.242194281938282074e-07,6.020610406994819641e-02,4.544241892290301621e-05,2.952350996565655805e-06,3.006573763286723988e-07,1.245604039468162227e-06,8.781746032582304906e-07,4.184449153399327770e-06
