6.441176533699035645e-01,6.352941393852233887e-01,5.705882310867309570e-01,5.852941274642944336e-01,5.911764502525329590e-01,6.176470518112182617e-01,5.852941274642944336e-01,6.117647290229797363e-01
9.176470637321472168e-01,8.441176414489746094e-01,8.235294222831726074e-01,8.470588326454162598e-01,9.264705777168273926e-01,8.970588445663452148e-01,7.617647051811218262e-01,8.529411554336547852e-01
9.588235020637512207e-01,9.588235020637512207e-01,9.176470637321472168e-01,9.558823704719543457e-01,9.529411792755126953e-01,9.558823704719543457e-01,9.264705777168273926e-01,9.676470756530761719e-01
9.647058844566345215e-01,9.911764860153198242e-01,9.529411792755126953e-01,9.588235020637512207e-01,9.676470756530761719e-01,9.705882072448730469e-01,9.764705896377563477e-01,9.588235020637512207e-01
9.647058844566345215e-01,9.852941036224365234e-01,9.499999880790710449e-01,9.823529124259948730e-01,9.941176176071166992e-01,9.911764860153198242e-01,9.882352948188781738e-01,9.764705896377563477e-01
9.823529124259948730e-01,9.823529124259948730e-01,9.764705896377563477e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.970588088035583496e-01,9.823529124259948730e-01,9.764705896377563477e-01
9.911764860153198242e-01,9.852941036224365234e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.823529124259948730e-01,9.823529124259948730e-01,9.911764860153198242e-01,9.911764860153198242e-01
9.852941036224365234e-01,9.941176176071166992e-01,9.529411792755126953e-01,9.735293984413146973e-01,9.764705896377563477e-01,1.000000000000000000e+00,9.882352948188781738e-01,9.941176176071166992e-01
9.941176176071166992e-01,9.970588088035583496e-01,9.882352948188781738e-01,9.941176176071166992e-01,9.941176176071166992e-01,9.941176176071166992e-01,9.911764860153198242e-01,9.941176176071166992e-01
1.000000000000000000e+00,9.970588088035583496e-01,9.970588088035583496e-01,9.970588088035583496e-01,9.764705896377563477e-01,9.970588088035583496e-01,9.970588088035583496e-01,9.676470756530761719e-01
9.911764860153198242e-01,1.000000000000000000e+00,9.970588088035583496e-01,1.000000000000000000e+00,9.970588088035583496e-01,9.794117808341979980e-01,9.852941036224365234e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.911764860153198242e-01,9.647058844566345215e-01,1.000000000000000000e+00,9.941176176071166992e-01,9.764705896377563477e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.941176176071166992e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.764705896377563477e-01,9.911764860153198242e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.941176176071166992e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.911764860153198242e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.941176176071166992e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.852941036224365234e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.735293984413146973e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.941176176071166992e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.941176176071166992e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.970588088035583496e-01,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.970588088035583496e-01
1.000000000000000000e+00,1.000000000000000000e+00,9.941176176071166992e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.852941036224365234e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
