7.852415442466735840e-01,7.819950580596923828e-01,7.900210618972778320e-01,7.752493023872375488e-01,7.979511022567749023e-01,8.179930448532104492e-01,7.668765783309936523e-01,8.019157052040100098e-01
6.572259664535522461e-01,6.412215232849121094e-01,6.344146132469177246e-01,6.364693045616149902e-01,6.407988667488098145e-01,6.908824443817138672e-01,6.330675482749938965e-01,6.622725129127502441e-01
5.992975831031799316e-01,5.638945698738098145e-01,5.839238762855529785e-01,5.795801877975463867e-01,5.823096036911010742e-01,6.161805987358093262e-01,5.819269418716430664e-01,5.736013650894165039e-01
5.638847947120666504e-01,5.123265981674194336e-01,5.292452573776245117e-01,5.526502728462219238e-01,5.412262082099914551e-01,5.686250329017639160e-01,5.423074960708618164e-01,5.340934395790100098e-01
5.265354514122009277e-01,4.758922457695007324e-01,4.933553934097290039e-01,5.095337033271789551e-01,5.149182081222534180e-01,5.230793356895446777e-01,5.133383274078369141e-01,4.961259961128234863e-01
4.950581789016723633e-01,4.323623776435852051e-01,4.529078304767608643e-01,4.793229699134826660e-01,4.797582924365997314e-01,5.015581250190734863e-01,4.706069827079772949e-01,4.649268686771392822e-01
4.497187733650207520e-01,4.030538499355316162e-01,4.173228442668914795e-01,4.459385275840759277e-01,4.501278698444366455e-01,4.528180062770843506e-01,4.395339488983154297e-01,4.194397628307342529e-01
4.215144217014312744e-01,3.670668601989746094e-01,3.792960345745086670e-01,4.094825088977813721e-01,4.097314476966857910e-01,4.341601431369781494e-01,4.117427170276641846e-01,3.919346034526824951e-01
3.932610750198364258e-01,3.316759765148162842e-01,3.457053601741790771e-01,3.731533586978912354e-01,3.826015889644622803e-01,4.046657681465148926e-01,3.707515895366668701e-01,3.452028334140777588e-01
3.709028959274291992e-01,3.022967875003814697e-01,2.925510704517364502e-01,3.684046268463134766e-01,3.574497401714324951e-01,3.696399033069610596e-01,3.351249098777770996e-01,3.378126919269561768e-01
3.375815749168395996e-01,2.745994925498962402e-01,2.896501719951629639e-01,3.375062942504882812e-01,3.332834541797637939e-01,3.368130624294281006e-01,3.457311987876892090e-01,2.977771461009979248e-01
2.996082007884979248e-01,2.402910888195037842e-01,2.370070964097976685e-01,2.984580993652343750e-01,2.971682846546173096e-01,2.958500981330871582e-01,2.958626449108123779e-01,2.819318175315856934e-01
2.986393272876739502e-01,2.387356311082839966e-01,2.343957573175430298e-01,2.720313966274261475e-01,2.697604000568389893e-01,2.850570082664489746e-01,2.604806423187255859e-01,2.604629099369049072e-01
2.668650448322296143e-01,2.048253566026687622e-01,2.001337409019470215e-01,2.422094494104385376e-01,2.582218945026397705e-01,2.777333557605743408e-01,2.257423400878906250e-01,2.195076197385787964e-01
2.423530071973800659e-01,1.761500835418701172e-01,1.983127295970916748e-01,2.479603141546249390e-01,2.394800782203674316e-01,2.385195344686508179e-01,2.230964154005050659e-01,1.961474120616912842e-01
2.132391333580017090e-01,1.609850823879241943e-01,1.593427062034606934e-01,2.189710438251495361e-01,2.161541283130645752e-01,2.100286036729812622e-01,1.953807324171066284e-01,1.841279566287994385e-01
2.013008892536163330e-01,1.403846740722656250e-01,1.453665345907211304e-01,1.935210376977920532e-01,1.908641308546066284e-01,1.786426901817321777e-01,1.890291571617126465e-01,1.541393846273422241e-01
1.861413866281509399e-01,1.529249548912048340e-01,1.509254872798919678e-01,1.717787235975265503e-01,1.650411933660507202e-01,1.647853106260299683e-01,1.973682790994644165e-01,1.629027724266052246e-01
1.571940630674362183e-01,1.161004230380058289e-01,1.246133446693420410e-01,1.442276984453201294e-01,1.417155116796493530e-01,1.607123613357543945e-01,1.330982893705368042e-01,1.202895119786262512e-01
1.504240483045578003e-01,1.042860969901084900e-01,1.079520508646965027e-01,1.391950547695159912e-01,1.433382481336593628e-01,1.275334358215332031e-01,1.190768778324127197e-01,1.081743091344833374e-01
1.300496011972427368e-01,8.427045494318008423e-02,1.070436835289001465e-01,1.300142705440521240e-01,1.267538815736770630e-01,1.168932095170021057e-01,1.156085431575775146e-01,9.701797366142272949e-02
1.156810745596885681e-01,8.082621544599533081e-02,1.048365309834480286e-01,1.009757444262504578e-01,1.020616292953491211e-01,1.135203167796134949e-01,1.059768572449684143e-01,9.472515434026718140e-02
1.021227613091468811e-01,6.990545988082885742e-02,6.934373080730438232e-02,1.068925186991691589e-01,1.089325174689292908e-01,9.489019215106964111e-02,8.098249137401580811e-02,9.667260944843292236e-02
1.064509898424148560e-01,7.357101142406463623e-02,7.777133584022521973e-02,8.438552916049957275e-02,9.040704369544982910e-02,8.303388953208923340e-02,7.249715179204940796e-02,7.045002281665802002e-02
9.717510640621185303e-02,5.522068589925765991e-02,5.550853163003921509e-02,7.910904288291931152e-02,7.356468588113784790e-02,7.842277735471725464e-02,7.211538404226303101e-02,7.610639929771423340e-02
7.863854616880416870e-02,4.557901620864868164e-02,5.216974392533302307e-02,6.439306586980819702e-02,6.508179754018783569e-02,7.874386757612228394e-02,5.723419040441513062e-02,5.590362474322319031e-02
7.027465105056762695e-02,3.883492946624755859e-02,4.326512292027473450e-02,6.292054057121276855e-02,5.770930647850036621e-02,6.579069793224334717e-02,4.849628359079360962e-02,5.014116689562797546e-02
5.704607814550399780e-02,4.433368146419525146e-02,4.758269339799880981e-02,5.643967911601066589e-02,5.022858828306198120e-02,5.113483965396881104e-02,4.451077058911323547e-02,4.059167578816413879e-02
5.168989300727844238e-02,4.285513982176780701e-02,3.284522145986557007e-02,4.750262573361396790e-02,4.137910157442092896e-02,4.411515220999717712e-02,4.087571427226066589e-02,3.596655651926994324e-02
4.498728364706039429e-02,2.523118071258068085e-02,2.953605353832244873e-02,4.313576966524124146e-02,4.604931920766830444e-02,4.997951909899711609e-02,4.169145971536636353e-02,3.365054354071617126e-02
4.316296428442001343e-02,3.297531604766845703e-02,2.662518247961997986e-02,3.781176730990409851e-02,3.897644579410552979e-02,3.534521535038948059e-02,3.949166089296340942e-02,2.827728912234306335e-02
4.528758302330970764e-02,2.855761162936687469e-02,2.516753785312175751e-02,2.799996733665466309e-02,3.550513088703155518e-02,3.165163844823837280e-02,3.365771472454071045e-02,3.107506409287452698e-02
3.825224936008453369e-02,1.871537230908870697e-02,2.819088846445083618e-02,2.282830886542797089e-02,2.360417880117893219e-02,3.398087248206138611e-02,2.981350943446159363e-02,2.114947885274887085e-02
2.726457267999649048e-02,1.762919314205646515e-02,2.464948780834674835e-02,2.840275503695011139e-02,2.087302878499031067e-02,4.399743303656578064e-02,2.567046135663986206e-02,1.985838636755943298e-02
2.724590897560119629e-02,1.393723301589488983e-02,1.497649028897285461e-02,1.822839491069316864e-02,2.330550737679004669e-02,2.707785554230213165e-02,1.802352815866470337e-02,1.771193929016590118e-02
2.477728947997093201e-02,1.285155024379491806e-02,1.285198330879211426e-02,2.074087969958782196e-02,1.586624234914779663e-02,1.863730698823928833e-02,1.646090857684612274e-02,1.423737406730651855e-02
2.515239454805850983e-02,1.223769225180149078e-02,1.169772632420063019e-02,1.397782471030950546e-02,1.772294193506240845e-02,2.145247906446456909e-02,1.369987055659294128e-02,2.537439763545989990e-02
1.610410585999488831e-02,9.389516897499561310e-03,1.032032258808612823e-02,1.106025092303752899e-02,1.173666026443243027e-02,1.892982050776481628e-02,1.222243811935186386e-02,1.559597626328468323e-02
1.731772348284721375e-02,8.098438382148742676e-03,9.521579369902610779e-03,1.106526795774698257e-02,1.028753165155649185e-02,1.649556681513786316e-02,1.224814262241125107e-02,1.270469091832637787e-02
1.359135191887617111e-02,9.384213015437126160e-03,1.253867056220769882e-02,1.282255724072456360e-02,1.366882026195526123e-02,1.140194293111562729e-02,1.020842231810092926e-02,5.323338136076927185e-02
1.366148609668016434e-02,1.115783862769603729e-02,6.347229704260826111e-03,8.344259113073348999e-03,1.118631567806005478e-02,9.901253506541252136e-03,7.998256944119930267e-03,1.223609969019889832e-02
1.151108834892511368e-02,5.864585749804973602e-03,5.567831918597221375e-03,9.949908591806888580e-03,9.550480172038078308e-03,8.734557777643203735e-03,1.520518586039543152e-02,8.209835737943649292e-03
1.023041829466819763e-02,4.707424435764551163e-03,5.581940989941358566e-03,5.742291454225778580e-03,8.715690113604068756e-03,7.952692918479442596e-03,6.672066636383533478e-03,7.293149828910827637e-03
7.499322295188903809e-03,4.386374261230230331e-03,4.503091797232627869e-03,5.161341279745101929e-03,8.134839124977588654e-03,1.041703019291162491e-02,8.449570275843143463e-03,9.369934909045696259e-03
6.345382891595363617e-03,6.397652439773082733e-03,6.830121856182813644e-03,4.766752943396568298e-03,4.625816363841295242e-03,8.285778574645519257e-03,7.058472838252782822e-03,5.251911468803882599e-03
5.685211159288883209e-03,3.795598400756716728e-03,6.453654263168573380e-03,7.225452922284603119e-03,4.364394117146730423e-03,7.017088588327169418e-03,4.069012589752674103e-03,4.644915461540222168e-03
9.239953011274337769e-03,3.175735706463456154e-03,4.346045851707458496e-02,5.472182761877775192e-03,3.600879805162549019e-03,6.852599792182445526e-03,5.931502208113670349e-03,6.150992587208747864e-03
4.438897594809532166e-03,2.812492428347468376e-03,2.960464218631386757e-03,5.327436141669750214e-03,5.474361591041088104e-03,5.490706767886877060e-03,3.364349249750375748e-03,5.387412384152412415e-03
4.504470154643058777e-03,2.258410444483160973e-03,4.763533826917409897e-03,4.362124018371105194e-03,2.700582146644592285e-03,3.691066056489944458e-03,3.024337580427527428e-03,5.333309993147850037e-03
4.068119451403617859e-03,2.043352462351322174e-03,4.368952009826898575e-03,3.888285253196954727e-03,3.749606898054480553e-03,2.989120315760374069e-03,2.534614875912666321e-03,2.792639192193746567e-03
2.807288197800517082e-03,1.584138837642967701e-03,2.029072493314743042e-03,3.142083529382944107e-03,3.551594913005828857e-03,2.931016497313976288e-03,4.435669165104627609e-03,2.420566976070404053e-03
3.923273179680109024e-03,1.432895893231034279e-03,2.284952905029058456e-03,1.715372782200574875e-03,1.883430522866547108e-03,2.528237178921699524e-03,3.575490787625312805e-03,2.389726694673299789e-03
2.744326135143637657e-03,2.888407558202743530e-03,1.852874527685344219e-03,1.705513219349086285e-03,1.843358506448566914e-03,1.948522753082215786e-03,2.821069443598389626e-03,3.120961599051952362e-03
2.538613043725490570e-03,1.206583227030932903e-03,1.600542571395635605e-03,1.543652964755892754e-03,1.463882392272353172e-03,1.902879332192242146e-03,2.962144557386636734e-03,1.797509961761534214e-03
2.193645574152469635e-03,8.995507960207760334e-04,1.310300780460238457e-03,2.178312046453356743e-03,2.106601838022470474e-03,1.505897962488234043e-03,2.239299239590764046e-03,2.536445157602429390e-03
1.899856142699718475e-03,7.840375183150172234e-04,1.480566686950623989e-03,1.067627221345901489e-03,1.286496291868388653e-03,1.766592497006058693e-03,1.260927761904895306e-03,2.125145634636282921e-03
1.224952982738614082e-03,7.952699088491499424e-04,1.135405851528048515e-03,8.485772414132952690e-04,1.033335691317915916e-03,2.089891349896788597e-03,5.111732985824346542e-03,1.226676045916974545e-03
1.483764848671853542e-03,7.048774859867990017e-04,7.395053980872035027e-04,9.660823852755129337e-04,8.839367073960602283e-04,1.842585392296314240e-03,5.507394671440124512e-02,1.787109766155481339e-03
1.069296151399612427e-03,7.612273329868912697e-04,1.537158852443099022e-03,1.439051586203277111e-03,7.608622545376420021e-04,9.677521302364766598e-04,1.137008541263639927e-03,1.169630442745983601e-03
8.302744827233254910e-04,6.376825040206313133e-04,6.194164743646979332e-04,6.869653007015585899e-04,1.198891550302505493e-03,8.291075355373322964e-04,2.225140342488884926e-03,7.683829753659665585e-04
6.807078607380390167e-04,4.353716503828763962e-04,1.298101502470672131e-03,1.038161572068929672e-03,6.012596422806382179e-04,7.112034945748746395e-04,9.780442342162132263e-04,7.330939988605678082e-04
6.197285256348550320e-04,4.164721176493912935e-04,4.708052729256451130e-04,1.034239190630614758e-03,8.995140669867396355e-04,7.179943495430052280e-04,9.272444294765591621e-04,5.967009346932172775e-04
5.474881618283689022e-04,3.493766125757247210e-04,4.141729441471397877e-04,8.372063166461884975e-04,4.318183637224137783e-04,5.908587481826543808e-04,1.359500107355415821e-03,9.326905128546059132e-04
4.828236415050923824e-04,2.456131333019584417e-04,9.396325331181287766e-04,6.340812426060438156e-03,3.692788886837661266e-04,4.613158525899052620e-04,1.298520248383283615e-03,8.182104211300611496e-04
4.113962349947541952e-04,6.845223251730203629e-04,3.215888573322445154e-04,7.158566731959581375e-04,3.617507754825055599e-04,7.941987132653594017e-04,7.421529153361916542e-04,4.461460921447724104e-04
3.328350139781832695e-04,2.953436342068016529e-04,7.347540813498198986e-04,6.335250800475478172e-04,2.830211305990815163e-04,4.043876542709767818e-04,6.931913667358458042e-04,6.746381404809653759e-04
3.584252262953668833e-04,2.343308151466771960e-04,1.010537496767938137e-03,6.608668481931090355e-04,2.468981256242841482e-04,3.011318331118673086e-04,1.269152504391968250e-03,3.189534181728959084e-04
4.480284987948834896e-04,3.881445445585995913e-04,2.053507196251302958e-04,5.159326246939599514e-04,2.545659663155674934e-04,4.820283211302012205e-04,6.421821890398859978e-04,2.651016402523964643e-04
2.255026047350838780e-04,1.309697254328057170e-04,4.556047497317194939e-04,2.528179029468446970e-04,2.094976080115884542e-04,2.361852966714650393e-04,8.225432829931378365e-04,2.812007442116737366e-04
3.040004230570048094e-04,3.944135678466409445e-04,1.638668181840330362e-04,2.803850802592933178e-04,3.824924933724105358e-04,2.102495200233533978e-04,4.345820343587547541e-04,2.822792157530784607e-04
