4.733333289623260498e-01,5.600000023841857910e-01,6.333333253860473633e-01,5.033333301544189453e-01,5.299999713897705078e-01,5.233333110809326172e-01,5.600000023841857910e-01,5.733333230018615723e-01
6.566666960716247559e-01,7.566666603088378906e-01,7.966666817665100098e-01,7.433333396911621094e-01,7.266666889190673828e-01,6.299999952316284180e-01,6.833333373069763184e-01,7.233333587646484375e-01
8.233333230018615723e-01,8.566666841506958008e-01,8.233333230018615723e-01,8.199999928474426270e-01,8.066666722297668457e-01,8.033333420753479004e-01,8.566666841506958008e-01,8.199999928474426270e-01
8.633333444595336914e-01,9.033333063125610352e-01,9.200000166893005371e-01,8.399999737739562988e-01,9.066666960716247559e-01,9.066666960716247559e-01,9.300000071525573730e-01,8.766666650772094727e-01
9.633333086967468262e-01,9.633333086967468262e-01,8.866666555404663086e-01,9.166666865348815918e-01,8.899999856948852539e-01,9.200000166893005371e-01,9.100000262260437012e-01,8.933333158493041992e-01
9.366666674613952637e-01,9.666666388511657715e-01,9.399999976158142090e-01,9.300000071525573730e-01,9.733333587646484375e-01,9.499999880790710449e-01,9.333333373069763184e-01,9.466666579246520996e-01
9.733333587646484375e-01,9.833333492279052734e-01,9.766666889190673828e-01,9.300000071525573730e-01,9.866666793823242188e-01,9.700000286102294922e-01,9.733333587646484375e-01,9.766666889190673828e-01
9.866666793823242188e-01,9.833333492279052734e-01,9.866666793823242188e-01,9.733333587646484375e-01,9.766666889190673828e-01,9.733333587646484375e-01,9.766666889190673828e-01,9.766666889190673828e-01
9.866666793823242188e-01,9.966666698455810547e-01,9.900000095367431641e-01,9.933333396911621094e-01,9.866666793823242188e-01,9.733333587646484375e-01,9.933333396911621094e-01,9.866666793823242188e-01
9.766666889190673828e-01,9.933333396911621094e-01,9.966666698455810547e-01,9.733333587646484375e-01,9.833333492279052734e-01,9.866666793823242188e-01,9.933333396911621094e-01,9.800000190734863281e-01
9.833333492279052734e-01,9.933333396911621094e-01,9.833333492279052734e-01,9.800000190734863281e-01,9.933333396911621094e-01,9.833333492279052734e-01,9.766666889190673828e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.866666793823242188e-01,9.933333396911621094e-01,1.000000000000000000e+00,9.966666698455810547e-01,9.900000095367431641e-01
9.966666698455810547e-01,9.966666698455810547e-01,9.933333396911621094e-01,9.966666698455810547e-01,9.966666698455810547e-01,9.966666698455810547e-01,1.000000000000000000e+00,9.966666698455810547e-01
