7.487813830375671387e-01,7.247450947761535645e-01,7.646055221557617188e-01,7.627916336059570312e-01,7.321089506149291992e-01,7.412220835685729980e-01,7.245757579803466797e-01,7.532923221588134766e-01,7.607904076576232910e-01,7.552455067634582520e-01
5.441365242004394531e-01,5.064882040023803711e-01,4.919973611831665039e-01,5.045180320739746094e-01,4.525695741176605225e-01,4.469088017940521240e-01,4.683637619018554688e-01,4.980248808860778809e-01,6.129497289657592773e-01,5.765029191970825195e-01
4.545431137084960938e-01,4.257892370223999023e-01,3.948651552200317383e-01,4.174032807350158691e-01,3.716424107551574707e-01,3.717754185199737549e-01,3.843924999237060547e-01,4.027993977069854736e-01,5.340204834938049316e-01,4.738236963748931885e-01
4.004468023777008057e-01,3.681506216526031494e-01,3.398414254188537598e-01,3.742231130599975586e-01,3.528902530670166016e-01,3.174774646759033203e-01,3.157485425472259521e-01,3.451874852180480957e-01,4.809778034687042236e-01,4.225420653820037842e-01
3.695424497127532959e-01,3.462511003017425537e-01,3.225878179073333740e-01,3.410252332687377930e-01,3.077281415462493896e-01,2.873846292495727539e-01,2.813595533370971680e-01,3.133395612239837646e-01,4.471964240074157715e-01,3.990304470062255859e-01
3.378748893737792969e-01,2.940457165241241455e-01,2.706298232078552246e-01,2.963600754737854004e-01,2.542745769023895264e-01,2.533781826496124268e-01,3.137513101100921631e-01,2.540927231311798096e-01,4.017882347106933594e-01,3.639399707317352295e-01
2.951147556304931641e-01,2.823137640953063965e-01,2.275990247726440430e-01,2.674772739410400391e-01,2.321135401725769043e-01,2.401483356952667236e-01,2.613385617733001709e-01,2.393679022789001465e-01,3.723117113113403320e-01,3.376180827617645264e-01
2.698929607868194580e-01,2.514097690582275391e-01,2.022103667259216309e-01,2.352022081613540649e-01,2.019304633140563965e-01,2.092935293912887573e-01,2.096490114927291870e-01,2.003397345542907715e-01,3.500100970268249512e-01,3.040736913681030273e-01
2.445307970046997070e-01,2.755790948867797852e-01,1.692569702863693237e-01,2.468018531799316406e-01,1.950279176235198975e-01,2.047516703605651855e-01,1.939730048179626465e-01,1.928619146347045898e-01,3.218853473663330078e-01,2.876466214656829834e-01
2.381657510995864868e-01,2.197382748126983643e-01,2.253794074058532715e-01,2.112194299697875977e-01,1.704966574907302856e-01,1.785097867250442505e-01,1.537229716777801514e-01,1.521915793418884277e-01,2.902955412864685059e-01,2.556061744689941406e-01
