5.941176414489746094e-01,5.705882310867309570e-01,5.264706015586853027e-01,5.794117450714111328e-01,6.647058725357055664e-01,6.058823466300964355e-01,6.235294342041015625e-01,6.352941393852233887e-01,5.470588207244873047e-01,5.617647171020507812e-01
7.500000000000000000e-01,8.529411554336547852e-01,8.647058606147766113e-01,8.205882310867309570e-01,9.352940917015075684e-01,9.352940917015075684e-01,9.176470637321472168e-01,8.205882310867309570e-01,7.323529124259948730e-01,7.970588207244873047e-01
9.029411673545837402e-01,9.352940917015075684e-01,9.294117689132690430e-01,9.499999880790710449e-01,9.411764740943908691e-01,9.764705896377563477e-01,9.676470756530761719e-01,9.529411792755126953e-01,8.676470518112182617e-01,9.205882549285888672e-01
9.411764740943908691e-01,9.558823704719543457e-01,9.470587968826293945e-01,9.735293984413146973e-01,9.205882549285888672e-01,9.882352948188781738e-01,9.941176176071166992e-01,9.617646932601928711e-01,9.411764740943908691e-01,9.588235020637512207e-01
9.441176652908325195e-01,9.647058844566345215e-01,9.382352828979492188e-01,9.647058844566345215e-01,9.911764860153198242e-01,9.941176176071166992e-01,9.823529124259948730e-01,9.558823704719543457e-01,9.382352828979492188e-01,9.294117689132690430e-01
9.441176652908325195e-01,9.735293984413146973e-01,9.647058844566345215e-01,9.735293984413146973e-01,9.705882072448730469e-01,9.970588088035583496e-01,9.529411792755126953e-01,9.705882072448730469e-01,9.588235020637512207e-01,9.647058844566345215e-01
9.735293984413146973e-01,9.823529124259948730e-01,9.735293984413146973e-01,9.735293984413146973e-01,9.764705896377563477e-01,9.941176176071166992e-01,9.764705896377563477e-01,9.794117808341979980e-01,9.676470756530761719e-01,9.676470756530761719e-01
9.529411792755126953e-01,9.764705896377563477e-01,9.764705896377563477e-01,9.852941036224365234e-01,9.794117808341979980e-01,9.941176176071166992e-01,9.941176176071166992e-01,9.794117808341979980e-01,9.647058844566345215e-01,9.735293984413146973e-01
9.676470756530761719e-01,9.705882072448730469e-01,9.764705896377563477e-01,9.794117808341979980e-01,9.823529124259948730e-01,9.941176176071166992e-01,9.911764860153198242e-01,9.823529124259948730e-01,9.617646932601928711e-01,9.647058844566345215e-01
9.764705896377563477e-01,9.852941036224365234e-01,9.470587968826293945e-01,9.882352948188781738e-01,9.882352948188781738e-01,9.941176176071166992e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.735293984413146973e-01,9.764705896377563477e-01
9.882352948188781738e-01,9.911764860153198242e-01,9.823529124259948730e-01,1.000000000000000000e+00,9.882352948188781738e-01,9.911764860153198242e-01,1.000000000000000000e+00,9.941176176071166992e-01,9.617646932601928711e-01,9.794117808341979980e-01
9.823529124259948730e-01,9.941176176071166992e-01,9.882352948188781738e-01,1.000000000000000000e+00,9.764705896377563477e-01,9.970588088035583496e-01,1.000000000000000000e+00,9.970588088035583496e-01,9.794117808341979980e-01,9.735293984413146973e-01
9.970588088035583496e-01,1.000000000000000000e+00,9.882352948188781738e-01,1.000000000000000000e+00,9.970588088035583496e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.794117808341979980e-01,9.941176176071166992e-01
9.911764860153198242e-01,1.000000000000000000e+00,9.882352948188781738e-01,1.000000000000000000e+00,9.941176176071166992e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.970588088035583496e-01,1.000000000000000000e+00
9.970588088035583496e-01,1.000000000000000000e+00,9.970588088035583496e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.882352948188781738e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.970588088035583496e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.941176176071166992e-01
1.000000000000000000e+00,1.000000000000000000e+00,9.970588088035583496e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.852941036224365234e-01
1.000000000000000000e+00,1.000000000000000000e+00,9.852941036224365234e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.882352948188781738e-01,1.000000000000000000e+00,9.941176176071166992e-01,9.970588088035583496e-01,9.970588088035583496e-01
1.000000000000000000e+00,1.000000000000000000e+00,9.970588088035583496e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.823529124259948730e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.970588088035583496e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.970588088035583496e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.911764860153198242e-01
1.000000000000000000e+00,1.000000000000000000e+00,9.970588088035583496e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.970588088035583496e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.970588088035583496e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.705882072448730469e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.970588088035583496e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.970588088035583496e-01,1.000000000000000000e+00,9.911764860153198242e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.970588088035583496e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.911764860153198242e-01,9.970588088035583496e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.970588088035583496e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.970588088035583496e-01,1.000000000000000000e+00,9.882352948188781738e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.970588088035583496e-01,1.000000000000000000e+00,9.911764860153198242e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.911764860153198242e-01,1.000000000000000000e+00,9.970588088035583496e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.911764860153198242e-01,1.000000000000000000e+00,9.970588088035583496e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.970588088035583496e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.941176176071166992e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.970588088035583496e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.970588088035583496e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.970588088035583496e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,9.970588088035583496e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
