8.551298975944519043e-01,7.349624037742614746e-01,8.967810273170471191e-01,7.516282200813293457e-01,8.332858085632324219e-01,8.031817674636840820e-01,8.060057759284973145e-01,8.033902049064636230e-01,8.103709816932678223e-01,7.715107798576354980e-01
5.907015204429626465e-01,5.716015100479125977e-01,5.947140455245971680e-01,5.580695271492004395e-01,6.412088274955749512e-01,6.189026832580566406e-01,6.653150320053100586e-01,5.944728255271911621e-01,6.478747725486755371e-01,5.417032837867736816e-01
5.420615077018737793e-01,5.094876885414123535e-01,5.236371755599975586e-01,4.811649322509765625e-01,5.517643094062805176e-01,5.633615851402282715e-01,5.956898331642150879e-01,5.586062073707580566e-01,5.708271861076354980e-01,5.028696060180664062e-01
4.961529374122619629e-01,5.047402381896972656e-01,4.364609420299530029e-01,4.324212968349456787e-01,5.174512267112731934e-01,5.251067876815795898e-01,5.533272624015808105e-01,5.153672695159912109e-01,5.492844581604003906e-01,4.626217484474182129e-01
4.817520678043365479e-01,4.473773539066314697e-01,4.144537448883056641e-01,4.366841316223144531e-01,4.566459357738494873e-01,4.588202834129333496e-01,5.613684654235839844e-01,5.130910873413085938e-01,5.213677287101745605e-01,4.128560721874237061e-01
4.427971839904785156e-01,4.323456883430480957e-01,3.799773156642913818e-01,3.967896103858947754e-01,4.111144244670867920e-01,4.790429770946502686e-01,5.000916123390197754e-01,4.645926952362060547e-01,4.794801473617553711e-01,4.100239276885986328e-01
4.149487912654876709e-01,3.956008851528167725e-01,3.969716727733612061e-01,3.316120803356170654e-01,3.900874853134155273e-01,4.456822276115417480e-01,5.119543671607971191e-01,4.736030101776123047e-01,4.757478535175323486e-01,4.108111858367919922e-01
4.115471541881561279e-01,3.567379117012023926e-01,3.399758040904998779e-01,3.703653216361999512e-01,3.439540266990661621e-01,3.987368345260620117e-01,4.385964572429656982e-01,4.597477018833160400e-01,4.844904839992523193e-01,3.626074790954589844e-01
3.789422512054443359e-01,3.169955909252166748e-01,3.636888563632965088e-01,2.904766499996185303e-01,3.840064108371734619e-01,3.571444451808929443e-01,4.006151556968688965e-01,4.075019955635070801e-01,4.151220023632049561e-01,3.563793599605560303e-01
3.440527021884918213e-01,3.162996768951416016e-01,2.916622757911682129e-01,2.935116589069366455e-01,3.489908576011657715e-01,3.687863647937774658e-01,3.808246254920959473e-01,3.850183784961700439e-01,4.382281303405761719e-01,3.251173794269561768e-01
3.449015617370605469e-01,2.939600944519042969e-01,2.764302790164947510e-01,2.578747272491455078e-01,3.435302674770355225e-01,3.414860367774963379e-01,3.512369990348815918e-01,3.824258744716644287e-01,3.735623359680175781e-01,2.934858202934265137e-01
3.440822958946228027e-01,2.602962255477905273e-01,2.306434661149978638e-01,2.390875965356826782e-01,2.977723479270935059e-01,3.332872986793518066e-01,3.409349620342254639e-01,4.061978757381439209e-01,3.625339269638061523e-01,2.653826475143432617e-01
3.111125528812408447e-01,2.265865355730056763e-01,2.769716382026672363e-01,2.599368095397949219e-01,3.038125038146972656e-01,2.773312330245971680e-01,2.841520905494689941e-01,3.604130446910858154e-01,3.460197150707244873e-01,2.808292806148529053e-01
2.578108906745910645e-01,1.918150782585144043e-01,2.272581756114959717e-01,2.667278647422790527e-01,2.586021721363067627e-01,2.430148571729660034e-01,2.842650711536407471e-01,3.771176040172576904e-01,3.350459933280944824e-01,2.530688941478729248e-01
2.924933433532714844e-01,1.862826347351074219e-01,2.318602651357650757e-01,1.660925447940826416e-01,2.483869791030883789e-01,2.309923917055130005e-01,3.263939023017883301e-01,3.177846074104309082e-01,2.785315811634063721e-01,2.263122797012329102e-01
2.469214648008346558e-01,1.404041051864624023e-01,2.067202925682067871e-01,2.174150943756103516e-01,2.942648231983184814e-01,2.193838357925415039e-01,2.508847415447235107e-01,3.159199953079223633e-01,2.546680569648742676e-01,2.150149196386337280e-01
2.150547504425048828e-01,2.101306170225143433e-01,2.359716892242431641e-01,2.535769939422607422e-01,2.431981712579727173e-01,3.213504552841186523e-01,2.303823679685592651e-01,3.215461075305938721e-01,3.254685401916503906e-01,2.071145772933959961e-01
